id	clr	W
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__	4.598015422463887	13
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__	4.003632767404736	0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	2.8673360971064357	4
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;__;__;__	6.678832846286128	19
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__	0.6230953377450186	8
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;__	1.564040092812785	1
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	8.655377815149619	58
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella	0.6245752385140115	11
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;__;__	3.1880710883483174	4
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	1.0835269889897639	11
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;__	0.032356036330685754	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__	0.29268411143095635	1
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	2.7775670363505647	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__	0.3321800343024471	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;__	8.79104410286478	40
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	4.3752706026195085	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	0.06472342640860794	10
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__;f__;g__	3.9457799881742517	2
k__Bacteria;p__Armatimonadetes;c__;o__;f__;g__	5.656174954253786	14
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__Armatimonas	2.2129335480625576	11
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68;f__;g__	2.283975418912886	10
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__;f__;g__	7.025399225201901	17
k__Bacteria;p__BRC1;c__PRR-11;o__;f__;g__	4.987650433093251	14
k__Bacteria;p__Bacteroidetes;__;__;__;__	2.5221842821381935	13
