# Constructed from biom file
OTU ID	Whitelands_2018_19_	Castle_Field_West__W_	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A_New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
PWY-1861	2327.081868847309	2958.5412596703673	2587.2515116847917	1183.4550110179068	3419.5111769008604	3120.249038226375	2570.8785486776233	3095.3683447620056	2721.5761787598112	2727.271543045634	3160.671884391882	3212.985879912274	2763.6012009237943	2392.76798326262	2246.3431253894346	2667.4523951850997	3334.7325885442015	3925.1624350512247	4198.929168281972	4640.203972731993	4695.042384690922	2257.8420679680603	2090.028226474936	4145.427537548916	3455.3578008019017	4102.278961398596	3270.981131313015	2689.6679286016642	3641.262001844368	4860.112733003935	3327.114748458679	2718.1651911994554	3099.399898685755	2835.763078694825	3217.623981371897	7636.688605178015	1897.9822221174732	3946.47088035055	6649.4013513992995	4306.155861901027	3644.274662881929	3859.421029105898	4942.472630249723	4958.910010675584	3173.0830891381697	2390.3452739941627	5817.134789090976	5815.4386436502045	2221.1987460984074	3690.6479312164743	3912.3747241539445	3648.528613416904	3912.9748781869253	3059.523647390732	4151.349983326587	2615.4397029779393	4556.95206654371	3629.3032529612806	3213.318601053942	2652.9924778375052	2502.8813553131354	2909.2370387937785	4596.902548060858	4205.340402111374	6684.8725437536195	4169.777368010998
PWY-1882	163.20390972272136	192.01726428251672	242.4243270394918	150.97058270612806	159.6468100648983	101.90565830580076	97.31082849008342	113.82067620738096	91.6788191597498	86.44015757906459	95.29054159453852	107.22134452647688	142.73127153366403	102.67932260373199	169.47983530509066	84.74227666279378	143.70665514964494	84.62786553659927	77.2882288575341	91.24065832124118	88.67290248393272	159.82614052318297	162.50811012268085	133.31857435577302	125.70839952273106	177.3870300815041	101.07901439430569	92.05338344927236	163.3176444880621	118.22375255030593	91.1466061020082	113.25973784346436	113.88406194665018	79.87991202052564	188.36491134990962	57.94289401929706	47.15066737125384	55.92713381479667	24.525809029993766	14.814190659774482	84.35160304134934	111.71228324589202	101.56942020807335	74.21510439493154	107.65367847456541	135.18348559893542	70.95010388087098	77.83128270276737	93.48498565924294	110.44973861925745	133.2841592788163	0.0	193.23710486094555	161.70856654333696	124.23856940435586	151.8305239013491	155.46934811036826	157.50495266248936	74.40113350133599	141.32234844243646	165.242623651668	97.33057400619867	122.09030196120503	4.981737702017396	226.79528154656083	171.76413074763357
PWY-2221	845.0329194798453	438.85992576668593	628.4726853930794	321.4385015783493	580.3395064237513	397.3454227931825	571.036896212022	657.660725452165	609.6894743366684	421.2652770827212	519.2593590849183	528.7426508634946	502.841594696456	474.2203858756002	428.1475086611367	756.5583876307222	455.23851799663	417.4594532153246	275.4860540986528	389.4310929231013	489.318151015101	465.3831119475283	475.6262721281813	570.141125973215	467.5650229864544	426.6884378643378	438.6515385870494	533.9801137020942	347.90209904431424	229.16395609799704	638.7549248960364	347.1957945493428	718.7921995920254	434.51071393575006	570.6533558802447	40.376600264910984	980.4669793265372	788.5130057746966	781.21207002962	679.3303364014116	691.5180439232252	663.8827547386196	374.5500713586391	348.02639971686955	435.0101399342649	919.5765835495218	613.2192793350487	498.4470722621093	449.82086778188506	405.9029045032155	560.9080965989434	455.3886919887612	761.9919798110261	631.6376248154475	521.6168577472873	124.6151199281619	542.4697102573766	668.5513848413864	621.4704105910082	561.2053115896441	839.8475946477195	814.4453892083471	361.2086045951615	198.6618169737639	35.898117724901006	220.0363503628384
PWY-2941	1471.8353115470622	2120.1743717383415	1790.3694738549468	619.5560761484812	2453.279971752166	2312.6301508149363	1757.070015061891	2255.901325022318	1963.4259183895063	2015.33465861565	2191.8239604086093	2381.9652497312622	1791.7427524265104	1566.3397082005472	1450.8525916433955	1633.4457389207157	2205.675797356663	2837.458922693205	3235.5841260468796	3682.7731919845014	3347.805336661857	1639.9049905699299	1378.0530127080801	2977.472520098856	2459.0037452960187	3024.8005324994697	2256.278271869589	1811.4702088666868	2592.278600780479	3466.240155603696	2220.2066806535167	2013.2671280828963	2252.852448090253	2188.4497841984758	2195.178188328776	5715.115541260254	1135.9494338133316	2696.938599581811	5473.890491039245	3445.879647754136	2688.358568891074	2973.2102976327774	3773.5131435976705	3735.623554583143	2172.288970181012	1601.18101410964	4807.8144032976	4501.154199313367	1457.062137887745	2544.845496956189	2780.3046183177894	2769.1682791791886	2739.728571704548	2165.509248055505	3005.936314934352	1803.9142947369849	3336.180605245299	2628.6999958860074	2388.133719174238	1831.681272658155	1724.4557712674405	1597.850528356293	3488.9929199423937	3181.628298617249	4877.133726749882	2953.786148105378
PWY-2942	10902.205792296056	11343.940761767883	11306.685995929653	10719.454633279038	10133.487166919618	11195.681898356246	11197.865703035106	11247.214575080747	11037.843881526329	11043.167243990802	11450.517978489086	11100.24301656899	11095.207578408064	10982.092120522902	10700.629986307351	10999.181095386492	11239.89230519271	11164.208238506615	11240.73171335786	11271.742109990313	11510.138504913104	11072.148759461968	11130.34460275595	11476.147534185773	11349.876657399851	11283.202808330185	11269.968620386073	11538.219689531126	11482.114739192079	11782.419664771243	11294.546012434304	11581.018128830086	11142.308045789538	11534.318835139435	11286.983711958246	11670.259387812297	10732.17060784654	11472.997024290773	12021.008699454998	11040.8257195207	11595.74902249601	11198.036208539079	11241.909465621487	10663.259275641081	11458.198216222387	11161.836296082101	11703.995204115305	11724.536054998864	11049.49474987303	11516.33294969223	11462.153011550266	11121.185224288776	11205.780885867665	11157.91066392125	11426.339353086736	11069.093661228364	11541.56192382376	11233.40767606242	11652.776540270212	11443.152267914696	11464.057132056323	11333.158036743824	11667.62340680585	11087.749888371127	11239.723687065616	10667.857280024286
PWY-3001	11109.405536626	11362.210237054518	11350.373027254327	10970.186533180115	10376.992480447667	11480.28398730643	11321.287158206818	11429.837625223747	11367.2269341147	11371.056116061847	11553.94456974682	11266.03811944589	11239.229517576321	11204.540972707122	10812.123556242568	11132.178545072782	11327.743963815743	11335.201054153462	11302.037356571187	11245.262827086066	11452.280237384168	11284.94689318685	11340.173967342982	11571.510600555084	11516.521578463937	11396.444747318488	11435.443548461255	11617.58668224219	11454.126290837	11635.910558200223	11460.376860838613	11278.493211111121	11313.118776151221	11397.896896784145	11424.884103441302	11606.695747259459	11243.53348299409	11606.177946438032	11742.336171936047	11086.856380910434	11544.432012304922	11517.591797878878	11181.036349271804	10776.752858709806	11476.807049366269	11377.85636041069	11476.355697164896	11692.370567935994	11393.261996935138	11370.71998527573	11490.697550829706	11438.999926439737	11413.16431492724	11392.589336704577	11534.8891561975	11227.947387603233	11664.835323667166	11527.465281325156	11487.94846648066	11499.856423765526	11430.207895885445	11283.246421031039	11540.31349307102	11132.374534914303	11496.72910359553	10862.688740107571
PWY-3661	813.9629278316027	1269.1764357752734	1331.3412935549036	1266.4880933195905	867.4719787384406	1144.1419233434924	1099.21897710815	824.1814126105098	954.7780277452225	1242.3780899586866	1164.106542695482	1224.4896888579503	937.0767400070225	902.6850045495347	1220.6793542518324	942.9670280294679	1299.3804636551051	895.9915830093695	820.8301153582144	835.0799775072177	803.9418014000296	1055.266972021956	1004.34420282269	1275.487444705876	1109.1903444083819	1121.9014711193038	1061.9080332874992	822.6778424137791	1379.1249994004347	696.3109728917616	1055.6751248739326	947.499375119292	1230.5265107866705	788.9647883920001	1263.3505734668834	86.86124553368631	985.8397621598092	1352.2166277319695	347.84362357905206	606.5826367311544	930.147491487481	1024.0108432640804	1125.1349682384332	703.2281382670906	844.777424355632	1055.557801278199	502.27207800885463	873.577627758207	972.8028469333839	890.5944156845404	751.288740812096	960.586507682866	1065.7840082346704	995.8428485157283	707.076033257387	261.51918802853015	1545.8150746093438	926.8037684591941	896.1270230186359	763.8614267839304	896.8476443259076	677.0599264679865	558.1335182272419	0.0	0.0	67.1179975741437
PWY-3781	29831.909061667804	29875.500098206532	29788.110841549067	29152.416323712347	25672.872261362216	30067.72482741453	29738.204280882128	29917.83620310514	29720.54966829939	29640.790319597683	30263.326552659684	29403.67069740353	29879.53642043113	29308.273144390172	28381.14824460226	29186.616862674146	29857.070442312408	29507.254183337544	29150.046912089143	29273.597010161033	29377.028024185693	30021.973851616905	30151.031731471656	30040.161537499513	30131.891746887122	29669.469683303603	29927.517527515043	30284.083433126754	29566.073860822376	29857.108561058933	30129.344332798028	29998.458400354375	29569.592892282606	30185.3413103272	29698.984971347043	29452.33665645938	29866.46199468709	30255.014028151323	31087.67615289532	28878.447133357357	30391.217736100563	30033.438401583368	28656.96024483498	26882.869375407947	30474.570293601377	30664.192974313697	31049.93078455315	29623.433642724092	29898.31302967906	29692.16955326885	29511.63882652285	29869.810811988158	29222.05032739668	29609.567962562312	29398.805163430323	30316.006966238358	30000.49961231653	29758.676415470145	30735.915630580097	29915.24761091054	30363.592594070797	29980.520870227632	29186.38595455431	29108.980617151446	28987.718442660793	27993.168943092904
PWY-3801	290.6489227060783	162.17834930860394	219.726233894362	118.30984750551637	0.0	59.619569592755916	103.81585133743694	59.62423509007924	74.38700194902806	190.9107276961844	0.0	59.611143978549016	74.39124864088951	44.773197461419755	176.2903544865254	118.36342254092705	219.81511201963062	89.15830639207863	319.1441563526286	74.42677234593243	74.43260020080857	191.00531359500167	219.66241512849305	118.52819087017714	103.86129199209925	118.53393435095795	147.70408332715664	147.57859933216767	162.1467091859917	59.6351754164903	74.42103077815061	233.760936436937	118.48961524593823	74.39392013680754	305.08876376920244	0.0	118.42091773118892	59.6263746931935	0.0	0.0	176.68898081773207	89.1695972359036	59.61231929266626	96.48743112805955	59.6173079683283	0.0	0.0	0.0	132.95160282599593	304.67028523820585	74.40512973064156	0.0	205.46323890031917	176.5827372505794	59.61257668604865	0.0	44.7974106217531	89.1465663886456	0.0	176.41660299507316	74.37221515216554	147.37996441939828	190.88137442679965	0.0	0.0	0.0
PWY-3941	109.10706909760447	170.91568113154813	118.90041719521615	114.64282004483643	88.34081270868754	98.92019471341828	117.20639146252823	89.61360299522119	82.90645592991962	114.77717747580141	116.6870275364137	92.20498329456719	94.98594453054699	128.41057876000386	133.55144331792076	171.5446521513713	139.05125843348407	84.98887140913273	155.09701380185177	118.18993804813748	162.62535160672286	176.8740040393155	128.5365874152221	95.16746861718234	104.79625690488679	94.08948154342224	105.86696258486451	81.1883654451561	111.28680862643294	89.97027462967512	99.31793380315001	126.3840463511772	113.7549890190902	150.0743146618125	116.37725623136703	185.72701744562949	92.28113128158323	91.20556347144066	85.86321778452556	121.80956140287923	100.9756635145221	124.4950965374803	152.81682339116344	96.84449662973798	97.64085690608609	116.28421218373771	102.52298104636424	132.4822605102757	82.72730043837979	94.6183279014313	98.97937592256186	155.89903605848548	95.90327924469935	76.04332904269597	79.6154623427456	136.8263627556927	122.51709445202111	106.0284707096002	128.85058851502876	82.57585184788427	127.7131594453597	124.16633544421228	119.2404455974518	139.2538865336379	178.16917116430147	161.26510790888972
PWY-4361	379.9598819260827	555.122487699056	386.7040496122363	216.45644677257062	633.4713457704588	521.7889096448276	412.2430959654363	567.7174635728259	440.62913800816017	481.6451300933475	454.3637611438153	591.7809830887907	445.91338259026986	413.30441395097404	363.79098360492804	402.10099434879334	484.698258682957	728.9094660989786	808.0981006524624	990.5051726944214	708.9587030489228	472.52047539651636	400.35466638165127	727.8780891581348	650.1503017646481	733.8155584469822	505.82723315675537	336.12324931541764	583.2409933946368	787.6757972435281	502.7951805789936	401.7000673815147	503.4357701714731	527.4066541809797	497.1388021920375	1287.4583762645225	302.18459331504164	607.6937840356486	1599.615353693406	909.294136869691	525.3974561622883	801.5835492870708	978.1739504984181	818.3809268866439	449.26980813343437	421.049138791774	1443.710337011503	975.7801315397304	368.54172214620684	516.241234225611	567.9020741276044	711.591444089845	582.4853074592332	495.4708689981783	580.2822963609748	422.5169119899369	828.7138703629884	650.1689413830399	536.6016192634945	417.1573235805654	449.5755106474876	428.6978712490793	763.71599862532	651.0383533516571	918.4434034580327	519.5073821878727
PWY-4722	0.0	0.0	0.0	0.0	0.0	0.0	5.998248146147639	2.9995430626189674	0.0	0.0	0.0	0.0	14.989449648308621	0.0	0.0	2.999656097459645	0.0	0.0	5.997806994580279	2.9994575411271747	0.0	0.0	0.0	0.0	0.0	5.998127772348009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4984	6021.28963204491	5881.617242007448	5888.958614626772	5339.057227528602	6031.144343784998	6055.9536819095565	5806.626734739859	6002.894299424233	6197.997781685006	5895.3912758380975	5847.726286139875	6146.418264993773	5671.013343406055	5911.742068113562	5591.114310372154	5699.739011486775	6000.256562546396	6098.547560429407	5865.317664220448	6176.471795695679	6089.2295702483725	5783.2101479806515	5804.147533488296	6300.149681636451	6156.801565348165	6408.5686845517785	6233.804268209143	5108.753164263967	5726.591426493082	5645.156543792924	5826.5702110505135	5463.99956751348	6015.576781246702	5620.5575525152235	6124.758503580301	7097.66705170222	5922.1976691261725	6283.423099586432	7118.817960254616	6325.884725295792	6149.455479140075	6678.832274753148	6014.562944553847	6138.895538606858	5714.769873821485	6457.584553337546	6942.59761477974	6471.112413685973	5670.1140465736335	5754.467256916316	5748.109299401058	6016.53124154854	6068.483195311652	5856.689843712803	5947.905561035344	5457.297834293604	6233.437383329237	6034.774211653495	5508.330782691222	5305.839987108572	5589.705033968287	5070.997808391965	5484.197111232182	5352.70859722271	6163.806333406891	4973.532171040598
PWY-5005	86.74447757655435	29.905559646425615	50.14429697836799	19.160024832840044	80.92541557958013	19.75359041741225	19.75661441413011	47.15084129713827	4.79730145558672	14.375262939770543	33.478320306207074	42.97811676826265	15.571756668307241	27.51109503401976	7.1941988092795635	51.30154025622346	104.29224676084301	70.77048954944031	89.07401434434715	120.66601263248886	90.85076130750751	34.66587793023391	35.86091011895801	69.07363819014398	32.2798682303809	78.43571382407032	77.25438843238526	0.0	76.1277279204861	38.22282868718482	131.19334123497552	99.08767144455703	223.99512932137418	98.51289866736353	95.55558847079149	67.230674458133	56.041244419326034	0.0	152.8738461197726	23.938446656591694	66.72773973072573	47.714224187874	66.67914625018227	145.51929964906796	28.703940318727504	28.71068403258722	85.56961297645731	161.8720813501146	21.54437589770722	19.15654238807544	48.923003022391605	33.47576808571486	11.984269949619074	14.377985226658513	0.0	2.3994271058224284	47.74639088871979	42.999002642838256	0.0	33.48906489156284	0.0	0.0	52.507996217336675	19.161043486404505	38.232188322375514	40.617559175206395
PWY-5022	4726.7223050326875	4355.44679470717	4440.133965653749	4008.4687462941915	4080.9096185748135	4740.164390351736	4520.89762313418	4583.207587958866	4396.401301908477	4358.627733535121	4480.854672708491	4586.393558540615	4639.496884464445	4317.036833922815	4105.598630384792	4495.525179363241	4712.391343888085	4731.574606001237	4587.722364269951	4790.273012642763	4615.318632569727	4618.846059647343	4582.682586993889	4701.22330326795	4729.126544817538	4799.424771188667	4729.444774834548	4453.411618675185	4523.098039961226	5048.1340663546	4759.859260756891	4461.788182951317	4569.212559160963	4632.608275005177	4718.617627336669	5745.8024883585695	4609.649533490128	4602.428108781074	5733.691277971644	4911.136443993461	4705.153266663267	5050.498321089291	4824.6271213299215	4413.930255877001	4855.72783226158	4913.818893221109	5678.300741472329	5086.36795857846	4595.286831269848	4542.627326864304	4633.690726220102	4745.209313742771	4258.111323217035	4147.5905244969545	4553.480446755653	4717.098592489639	4687.871421461214	4603.915180573988	4900.236512262691	4431.12106541027	4840.860154757275	4805.861838420396	4411.5227129722825	4568.42328081472	5397.112283681174	4252.814055636896
